id,type_desc,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
73189,BusNo,4:33:09,194.7111541,04-11-18 14:06,14.28117,99.00066,04-11-18 18:39,13.75851,100.54297
73331,BusNo,0:15:58,4.90799419,04-11-18 10:31,14.43113,99.12996,04-11-18 10:47,14.46764,99.10656
73331,BusNo,1:50:48,91.29333248,04-11-18 11:14,14.4678,99.10801,04-11-18 13:05,13.97761,99.65129
73890,BusNo,0:41:47,40.28638377,04-11-18 13:22,14.11972,99.14076,04-11-18 14:03,14.04483,99.48893
74131,BusNo,2:17:32,123.1616903,04-11-18 14:01,14.04404,99.25467,04-11-18 16:18,13.77199,100.20724
74131,BusNo,0:24:54,20.3213115,04-11-18 13:13,14.12035,99.14014,04-11-18 13:38,14.04351,99.2551
74350,BusNo,0:45:51,6.462470603,04-11-18 19:26,14.2369,99.05914,04-11-18 20:12,14.20796,99.06688
74420,BusNo,0:52:29,44.37615048,04-11-18 13:13,14.13079,99.34682,04-11-18 14:06,13.97161,99.69176
74620,BusNo,4:00:53,219.323169,04-11-18 14:17,14.37505,99.14425,04-11-18 18:18,14.3331,100.60626
75177,BusNo,0:30:51,30.01711166,04-11-18 10:38,14.11671,99.14504,04-11-18 11:09,14.09662,99.40989
75177,BusNo,0:51:45,47.03140508,04-11-18 8:53,14.38448,99.13346,04-11-18 9:45,14.10971,99.15484
76643,BusNo,0:18:58,19.05698617,04-11-18 13:22,14.11548,99.184,04-11-18 13:41,14.2326,99.06276
76643,BusNo,1:00:54,55.12430443,04-11-18 15:18,14.24707,99.04776,04-11-18 16:19,13.98481,99.40082
79385,BusNo,0:24:56,12.62803197,04-11-18 10:57,14.42882,99.13068,04-11-18 11:22,14.40953,99.12895
79385,BusNo,1:23:49,85.51144747,04-11-18 11:49,14.4062,99.12652,04-11-18 13:13,13.971,99.69572
89094,BusNo,0:16:08,23.71513521,04-11-18 15:01,14.112352,99.206578,04-11-18 15:17,14.063843,99.417365
89094,BusNo,1:11:44,88.81551514,04-11-18 13:35,14.733507,98.64979,04-11-18 14:47,14.134152,99.156012
89094,BusNo,0:11:07,8.517623281,04-11-18 7:33,14.784137,98.59735,04-11-18 7:44,14.752575,98.644742
90672,BusNo,2:57:30,61.90021805,04-11-18 13:15,14.1016,99.228273,04-11-18 16:12,13.955477,99.599793
90695,BusNo,2:06:07,118.9701079,04-11-18 9:14,14.51979,98.82288,04-11-18 11:21,13.953743,99.606778
91291,BusNo,0:43:25,42.75845203,04-11-18 15:19,14.20368,99.250782,04-11-18 16:03,13.991732,99.5681
91291,BusNo,6:01:34,54.38792731,04-11-18 9:01,14.432843,99.129695,04-11-18 15:02,14.223028,99.239005
91578,BusNo,2:07:06,121.8365431,04-11-18 15:53,14.375508,99.144043,04-11-18 18:00,14.007333,99.981452
91813,BusNo,0:27:44,9.280158934,04-11-18 22:08,14.116715,99.18748,04-11-18 22:36,14.124657,99.173843
92842,BusNo,1:35:52,77.94207794,04-11-18 15:00,14.611162,98.734452,04-11-18 16:36,15.161298,98.452867
93213,BusNo,0:40:06,22.08736656,04-11-18 8:34,14.094048,99.168797,04-11-18 9:14,14.23007,99.067255
93213,BusNo,0:45:25,50.37379476,04-11-18 12:09,14.225287,99.068927,04-11-18 12:54,14.060133,99.477633
93280,BusNo,1:21:07,78.84780715,04-11-18 12:39,14.228325,99.066,04-11-18 14:00,13.970042,99.698818
93280,BusNo,0:41:08,36.25238189,04-11-18 8:54,14.441535,98.851023,04-11-18 9:35,14.229087,99.065443
94059,BusNo,4:50:32,196.0663846,04-11-18 12:39,14.106997,99.163108,04-11-18 17:30,13.567712,100.610258
94287,BusNo,0:40:07,46.83962368,04-11-18 11:31,14.229333,99.065215,04-11-18 12:11,14.051323,99.436955
95387,BusNo,0:57:39,53.8544967,04-11-18 15:45,14.383863,99.138663,04-11-18 16:43,14.28164,99.001945
